record_id,user_id,exercise_type,exercise_date,duration_minutes,calories_burned,average_heart_rate,max_heart_rate,equipment_used,created_at
14114,278,爬楼机,2025-11-15,120,1344.7,145,157,动感单车,2025-11-15T09:32:47.619399
14115,278,力量训练,2025-10-07,90,766.1,129,143,杠铃,2025-10-07T09:32:47.619399
14116,278,拳击,2026-01-02,22,300.5,143,165,椭圆机,2026-01-02T09:32:47.619399
14117,278,力量训练,2025-11-19,69,583.9,114,143,哑铃,2025-11-19T09:32:47.619399
14118,278,动感单车,2025-12-14,32,360.7,126,150,跑步机,2025-12-14T09:32:47.619399
14119,278,划船机,2025-12-04,45,410.8,133,157,椭圆机,2025-12-04T09:32:47.619399
14120,278,动感单车,2025-11-02,68,760.0,131,160,哑铃,2025-11-02T09:32:47.619399
14121,278,跑步,2025-11-10,100,1018.0,128,148,划船机,2025-11-10T09:32:47.619399
14122,278,划船机,2025-09-16,114,1047.8,125,143,动感单车,2025-09-16T09:32:47.619399
14123,278,拳击,2025-12-12,45,538.2,122,137,龙门架,2025-12-12T09:32:47.619399
14124,278,爬楼机,2026-01-05,30,330.3,126,137,动感单车,2026-01-05T09:32:47.619399
14125,278,椭圆机,2025-11-13,62,513.5,141,166,史密斯机,2025-11-13T09:32:47.619399
14126,278,游泳,2025-11-01,57,638.0,141,163,椭圆机,2025-11-01T09:32:47.619399
14127,278,爬楼机,2025-11-22,95,1079.8,143,173,椭圆机,2025-11-22T09:32:47.619399
14128,278,游泳,2025-09-09,33,333.8,125,151,瑜伽垫,2025-09-09T09:32:47.619399
14129,278,动感单车,2026-01-15,86,1051.3,141,154,瑜伽垫,2026-01-15T09:32:47.619399
14130,278,椭圆机,2025-09-29,41,340.3,124,139,史密斯机,2025-09-29T09:32:47.619399
14131,278,拳击,2025-11-20,82,1095.2,142,164,划船机,2025-11-20T09:32:47.619399
14132,278,划船机,2025-10-21,46,500.8,145,161,瑜伽垫,2025-10-21T09:32:47.619399
14133,278,游泳,2026-01-17,47,525.6,150,177,史密斯机,2026-01-17T09:32:47.619399
14134,278,拳击,2025-12-07,79,1031.7,149,159,划船机,2025-12-07T09:32:47.619399
14135,278,划船机,2025-10-27,78,842.7,122,151,跑步机,2025-10-27T09:32:47.619399
14136,278,瑜伽,2025-10-28,61,221.6,124,145,椭圆机,2025-10-28T09:32:47.619399
14137,278,爬楼机,2026-01-09,105,1222.3,149,162,跑步机,2026-01-09T09:32:47.619399
14138,278,游泳,2026-01-17,93,926.6,149,177,拳击沙袋,2026-01-17T09:32:47.619399
14139,278,爬楼机,2025-10-04,105,1215.4,117,138,史密斯机,2025-10-04T09:32:47.619399
14140,278,爬楼机,2025-11-22,43,505.2,116,127,哑铃,2025-11-22T09:32:47.619399
14141,278,跑步,2025-12-07,114,1147.6,142,159,龙门架,2025-12-07T09:32:47.619399
14142,278,动感单车,2025-12-28,45,493.2,118,130,龙门架,2025-12-28T09:32:47.619399
14143,278,普拉提,2025-11-28,63,317.6,137,149,龙门架,2025-11-28T09:32:47.619399
14144,278,游泳,2025-11-20,25,259.5,115,132,瑜伽垫,2025-11-20T09:32:47.619399
14145,278,动感单车,2026-01-11,77,988.2,119,140,史密斯机,2026-01-11T09:32:47.619399
14146,278,拳击,2025-10-17,44,608.3,120,135,哑铃,2025-10-17T09:32:47.619399
14147,278,瑜伽,2026-01-13,85,328.5,112,137,跑步机,2026-01-13T09:32:47.619399
14148,278,爬楼机,2025-11-17,45,544.5,134,144,史密斯机,2025-11-17T09:32:47.619399
14149,278,游泳,2025-09-10,53,570.8,119,140,跑步机,2025-09-10T09:32:47.619399
14150,278,力量训练,2025-12-20,116,974.1,129,142,椭圆机,2025-12-20T09:32:47.619399
14151,278,爬楼机,2026-01-07,32,366.8,127,154,跑步机,2026-01-07T09:32:47.619399
14152,278,游泳,2025-09-23,41,431.8,118,130,动感单车,2025-09-23T09:32:47.619399
14153,278,椭圆机,2025-11-11,90,816.2,132,157,划船机,2025-11-11T09:32:47.619399
14154,279,爬楼机,2025-12-25,45,508.0,110,120,史密斯机,2025-12-25T09:32:47.619637
14155,279,椭圆机,2025-03-16,35,341.5,148,173,瑜伽垫,2025-03-16T09:32:47.619637
14156,279,游泳,2025-05-25,20,230.6,124,149,龙门架,2025-05-25T09:32:47.619637
14157,279,拳击,2025-12-26,50,663.6,148,160,龙门架,2025-12-26T09:32:47.619637
14158,279,动感单车,2025-11-21,87,1037.2,119,139,动感单车,2025-11-21T09:32:47.619637
14159,279,跑步,2025-07-13,48,435.1,149,175,史密斯机,2025-07-13T09:32:47.619637
14160,279,拳击,2026-01-04,84,1059.8,149,170,划船机,2026-01-04T09:32:47.619637
14161,279,瑜伽,2025-07-13,31,125.6,137,156,拳击沙袋,2025-07-13T09:32:47.619637
14162,279,椭圆机,2025-07-09,110,1059.7,130,157,哑铃,2025-07-09T09:32:47.619637
14163,279,游泳,2025-11-21,89,1002.4,128,150,拳击沙袋,2025-11-21T09:32:47.619637
14164,279,跑步,2025-12-02,73,761.3,129,147,哑铃,2025-12-02T09:32:47.619637
14165,279,椭圆机,2025-09-20,72,687.7,136,154,动感单车,2025-09-20T09:32:47.619637
14166,279,跑步,2025-11-23,94,990.0,135,158,跑步机,2025-11-23T09:32:47.619637
14167,279,力量训练,2025-03-15,57,417.9,118,133,划船机,2025-03-15T09:32:47.619637
14168,279,跑步,2025-12-31,67,682.8,131,161,瑜伽垫,2025-12-31T09:32:47.619637
14169,279,瑜伽,2025-07-01,52,218.4,113,132,杠铃,2025-07-01T09:32:47.619637
14170,279,椭圆机,2025-05-09,45,440.9,111,126,龙门架,2025-05-09T09:32:47.619637
14171,279,普拉提,2025-06-28,67,354.4,116,126,跑步机,2025-06-28T09:32:47.619637
14172,279,动感单车,2025-03-18,108,1228.6,117,133,瑜伽垫,2025-03-18T09:32:47.619637
14173,279,普拉提,2025-05-01,75,358.2,123,136,划船机,2025-05-01T09:32:47.619637
14174,279,瑜伽,2025-07-23,40,167.7,149,159,拳击沙袋,2025-07-23T09:32:47.619637
14175,279,划船机,2025-04-16,85,827.5,135,162,史密斯机,2025-04-16T09:32:47.619637
14176,279,动感单车,2025-04-07,87,1053.5,143,167,拳击沙袋,2025-04-07T09:32:47.619637
14177,279,拳击,2025-10-15,66,923.2,110,133,哑铃,2025-10-15T09:32:47.619637
14178,279,划船机,2025-10-22,72,735.6,129,154,拳击沙袋,2025-10-22T09:32:47.619637
14179,279,游泳,2025-04-07,119,1192.0,132,149,瑜伽垫,2025-04-07T09:32:47.619637
14180,279,爬楼机,2025-10-12,98,1135.5,131,145,杠铃,2025-10-12T09:32:47.619637
14181,279,爬楼机,2025-07-10,56,574.0,139,167,龙门架,2025-07-10T09:32:47.619637
14182,279,爬楼机,2025-12-27,114,1360.7,150,168,龙门架,2025-12-27T09:32:47.619637
14183,279,拳击,2025-07-23,49,608.5,116,144,划船机,2025-07-23T09:32:47.619637
14184,279,椭圆机,2025-09-30,103,980.2,133,161,龙门架,2025-09-30T09:32:47.619637
14185,279,瑜伽,2025-10-07,103,400.6,140,154,动感单车,2025-10-07T09:32:47.619637
14186,279,瑜伽,2025-06-13,94,387.1,116,129,哑铃,2025-06-13T09:32:47.619637
14187,279,普拉提,2025-11-25,27,125.0,130,149,椭圆机,2025-11-25T09:32:47.619637
14188,279,瑜伽,2025-10-12,115,450.0,125,136,椭圆机,2025-10-12T09:32:47.619637
14189,279,划船机,2025-03-29,24,233.8,135,163,龙门架,2025-03-29T09:32:47.619637
14190,279,拳击,2025-09-07,61,792.6,141,171,杠铃,2025-09-07T09:32:47.619637
14191,279,力量训练,2025-10-15,77,605.4,113,140,哑铃,2025-10-15T09:32:47.619637
14192,279,跑步,2025-09-11,29,279.0,126,136,拳击沙袋,2025-09-11T09:32:47.619637
14193,279,划船机,2026-01-05,40,435.3,141,157,椭圆机,2026-01-05T09:32:47.619637
14194,279,普拉提,2025-07-12,71,338.0,142,154,瑜伽垫,2025-07-12T09:32:47.619637
14195,279,划船机,2025-08-10,104,1001.6,131,157,哑铃,2025-08-10T09:32:47.619637
14196,279,普拉提,2025-03-14,86,440.9,129,154,椭圆机,2025-03-14T09:32:47.619637
14197,279,力量训练,2025-10-13,48,360.0,124,151,龙门架,2025-10-13T09:32:47.619637
14198,279,力量训练,2025-03-09,104,867.4,135,156,划船机,2025-03-09T09:32:47.619637
14199,279,瑜伽,2025-06-04,30,120.8,124,139,瑜伽垫,2025-06-04T09:32:47.619637
14200,279,椭圆机,2025-12-13,44,378.3,114,126,史密斯机,2025-12-13T09:32:47.619637
14201,279,动感单车,2025-12-14,63,780.8,135,151,哑铃,2025-12-14T09:32:47.619637
14202,279,椭圆机,2025-03-13,63,610.4,126,146,龙门架,2025-03-13T09:32:47.619637
14203,279,瑜伽,2025-12-03,92,386.9,124,134,哑铃,2025-12-03T09:32:47.619637
14204,279,力量训练,2025-03-18,115,959.7,145,161,动感单车,2025-03-18T09:32:47.619637
14205,279,游泳,2025-08-28,86,903.3,142,160,拳击沙袋,2025-08-28T09:32:47.619637
14206,280,游泳,2025-10-06,88,973.1,150,175,跑步机,2025-10-06T09:32:47.619877
14207,280,普拉提,2025-06-05,30,153.8,118,137,跑步机,2025-06-05T09:32:47.619877
14208,280,爬楼机,2026-01-03,28,320.8,127,146,杠铃,2026-01-03T09:32:47.619877
14209,280,力量训练,2025-04-16,83,630.1,145,159,龙门架,2025-04-16T09:32:47.619877
14210,280,拳击,2025-04-16,37,455.5,137,148,哑铃,2025-04-16T09:32:47.619877
14211,280,爬楼机,2026-01-08,113,1302.8,122,144,跑步机,2026-01-08T09:32:47.619877
14212,280,动感单车,2026-01-06,116,1435.3,148,164,史密斯机,2026-01-06T09:32:47.619877
14213,280,跑步,2025-12-05,69,699.8,139,149,瑜伽垫,2025-12-05T09:32:47.619877
14214,280,跑步,2025-04-20,56,603.8,116,128,跑步机,2025-04-20T09:32:47.619877
14215,280,跑步,2025-07-29,52,489.0,112,138,哑铃,2025-07-29T09:32:47.619877
14216,280,跑步,2025-08-18,32,302.4,115,145,动感单车,2025-08-18T09:32:47.619877
14217,280,椭圆机,2025-12-08,52,494.9,115,129,史密斯机,2025-12-08T09:32:47.619877
14218,280,跑步,2025-03-30,101,1002.6,149,161,椭圆机,2025-03-30T09:32:47.619877
14219,280,游泳,2025-07-25,60,669.4,121,141,瑜伽垫,2025-07-25T09:32:47.619877
14220,280,瑜伽,2025-08-22,78,280.9,117,132,哑铃,2025-08-22T09:32:47.619877
14221,280,椭圆机,2025-07-14,61,527.9,118,147,拳击沙袋,2025-07-14T09:32:47.619877
14222,280,椭圆机,2025-07-10,57,550.2,137,166,杠铃,2025-07-10T09:32:47.619877
14223,280,普拉提,2026-01-08,120,599.6,138,158,龙门架,2026-01-08T09:32:47.619877
14224,280,椭圆机,2025-12-15,58,558.9,123,147,史密斯机,2025-12-15T09:32:47.619877
14225,280,动感单车,2025-04-23,66,727.1,111,140,跑步机,2025-04-23T09:32:47.619877
14226,280,力量训练,2025-10-20,94,714.9,131,150,杠铃,2025-10-20T09:32:47.619877
14227,280,动感单车,2025-11-21,24,299.8,145,172,跑步机,2025-11-21T09:32:47.619877
14228,280,划船机,2025-11-15,79,725.3,118,133,龙门架,2025-11-15T09:32:47.619877
14229,280,爬楼机,2025-06-22,92,1060.2,131,158,椭圆机,2025-06-22T09:32:47.619877
14230,280,动感单车,2025-06-15,94,1199.7,135,151,划船机,2025-06-15T09:32:47.619877
14231,280,划船机,2025-10-13,90,905.9,133,162,史密斯机,2025-10-13T09:32:47.619877
14232,280,划船机,2025-03-26,81,729.3,138,160,杠铃,2025-03-26T09:32:47.619877
14233,280,跑步,2025-12-14,23,243.8,123,144,椭圆机,2025-12-14T09:32:47.619877
14234,280,拳击,2026-01-11,118,1464.0,132,151,龙门架,2026-01-11T09:32:47.619877
14235,280,爬楼机,2025-04-24,74,808.4,131,141,哑铃,2025-04-24T09:32:47.619877
14236,281,爬楼机,2025-10-11,72,791.9,126,156,瑜伽垫,2025-10-11T09:32:47.620118
14237,281,跑步,2025-08-28,54,536.8,125,144,椭圆机,2025-08-28T09:32:47.620118
14238,281,跑步,2025-08-27,49,458.1,125,140,跑步机,2025-08-27T09:32:47.620118
14239,281,瑜伽,2025-12-15,22,87.5,138,163,拳击沙袋,2025-12-15T09:32:47.620118
14240,281,划船机,2025-08-28,51,554.6,136,166,杠铃,2025-08-28T09:32:47.620118
14241,281,力量训练,2025-10-31,23,176.9,118,135,椭圆机,2025-10-31T09:32:47.620118
14242,281,动感单车,2025-08-10,25,309.9,141,155,动感单车,2025-08-10T09:32:47.620118
14243,281,动感单车,2025-11-19,27,312.2,129,141,拳击沙袋,2025-11-19T09:32:47.620118
14244,281,力量训练,2025-07-25,120,902.8,127,150,史密斯机,2025-07-25T09:32:47.620118
14245,281,力量训练,2025-10-21,29,238.9,120,137,椭圆机,2025-10-21T09:32:47.620118
14246,281,爬楼机,2025-12-02,77,795.3,121,145,史密斯机,2025-12-02T09:32:47.620118
14247,281,拳击,2026-01-11,27,370.9,130,155,跑步机,2026-01-11T09:32:47.620118
14248,281,爬楼机,2025-12-05,84,933.2,150,170,拳击沙袋,2025-12-05T09:32:47.620118
14249,281,拳击,2025-10-31,86,1114.8,117,138,拳击沙袋,2025-10-31T09:32:47.620118
14250,281,椭圆机,2026-01-14,53,514.5,136,164,划船机,2026-01-14T09:32:47.620118
14251,281,力量训练,2025-08-26,64,496.9,125,137,杠铃,2025-08-26T09:32:47.620118
14252,281,爬楼机,2026-01-02,116,1292.0,127,156,拳击沙袋,2026-01-02T09:32:47.620118
14253,281,划船机,2025-10-19,94,953.4,114,128,龙门架,2025-10-19T09:32:47.620118
14254,281,力量训练,2025-12-22,79,638.4,128,156,动感单车,2025-12-22T09:32:47.620118
14255,281,力量训练,2025-11-21,62,540.1,114,124,杠铃,2025-11-21T09:32:47.620118
14256,281,划船机,2025-12-25,57,522.9,145,166,龙门架,2025-12-25T09:32:47.620118
14257,281,普拉提,2025-09-05,110,548.5,143,153,杠铃,2025-09-05T09:32:47.620118
14258,281,爬楼机,2025-09-05,96,1089.7,124,150,龙门架,2025-09-05T09:32:47.620118
14259,281,力量训练,2025-08-13,38,306.0,137,156,杠铃,2025-08-13T09:32:47.620118
14260,281,动感单车,2025-10-17,39,450.0,121,144,杠铃,2025-10-17T09:32:47.620118
14261,281,力量训练,2025-08-18,96,759.2,133,149,瑜伽垫,2025-08-18T09:32:47.620118
14262,281,拳击,2025-08-19,73,895.6,130,147,拳击沙袋,2025-08-19T09:32:47.620118
14263,281,拳击,2026-01-13,49,583.8,113,133,杠铃,2026-01-13T09:32:47.620118
14264,281,爬楼机,2025-08-20,59,681.0,138,149,瑜伽垫,2025-08-20T09:32:47.620118
14265,281,跑步,2025-12-04,71,754.4,147,169,杠铃,2025-12-04T09:32:47.620118
14266,281,瑜伽,2025-08-19,95,407.7,140,150,龙门架,2025-08-19T09:32:47.620118
14267,281,动感单车,2025-12-21,57,663.0,112,127,划船机,2025-12-21T09:32:47.620118
14268,281,爬楼机,2025-08-06,22,237.4,146,158,拳击沙袋,2025-08-06T09:32:47.620118
14269,281,椭圆机,2025-10-15,60,503.4,127,144,哑铃,2025-10-15T09:32:47.620118
14270,281,拳击,2025-12-01,47,638.6,116,137,划船机,2025-12-01T09:32:47.620118
14271,281,爬楼机,2025-10-07,113,1331.0,122,150,史密斯机,2025-10-07T09:32:47.620118
14272,281,游泳,2025-10-10,99,1169.9,135,148,瑜伽垫,2025-10-10T09:32:47.620118
14273,281,瑜伽,2026-01-05,96,365.6,113,138,椭圆机,2026-01-05T09:32:47.620118
14274,281,瑜伽,2026-01-17,107,420.6,111,140,杠铃,2026-01-17T09:32:47.620118
14275,281,普拉提,2025-09-22,22,120.2,120,140,动感单车,2025-09-22T09:32:47.620118
14276,281,椭圆机,2025-08-07,91,867.2,120,135,杠铃,2025-08-07T09:32:47.620118
14277,281,游泳,2025-10-15,86,895.4,120,135,跑步机,2025-10-15T09:32:47.620118
14278,281,游泳,2025-09-10,27,324.3,124,145,史密斯机,2025-09-10T09:32:47.620118
14279,281,拳击,2025-07-25,105,1287.0,143,173,椭圆机,2025-07-25T09:32:47.620118
14280,281,爬楼机,2025-11-02,102,1073.8,131,153,史密斯机,2025-11-02T09:32:47.620118
14281,281,游泳,2025-11-01,32,328.3,121,151,动感单车,2025-11-01T09:32:47.620118
14282,281,拳击,2025-10-21,47,637.6,120,133,划船机,2025-10-21T09:32:47.620118
14283,281,拳击,2025-08-07,120,1532.8,135,152,瑜伽垫,2025-08-07T09:32:47.620118
14284,281,游泳,2025-10-21,104,1093.2,127,157,哑铃,2025-10-21T09:32:47.620118
14285,281,拳击,2025-10-24,118,1421.9,115,135,跑步机,2025-10-24T09:32:47.620118
14286,281,普拉提,2026-01-19,34,159.5,141,160,拳击沙袋,2026-01-19T09:32:47.620118
14287,281,游泳,2025-08-10,112,1293.0,142,156,史密斯机,2025-08-10T09:32:47.620118
14288,281,划船机,2025-12-13,40,404.3,115,130,椭圆机,2025-12-13T09:32:47.620118
14289,281,跑步,2025-11-12,61,640.1,138,149,拳击沙袋,2025-11-12T09:32:47.620118
14290,281,普拉提,2026-01-09,78,402.0,127,138,拳击沙袋,2026-01-09T09:32:47.620118
14291,281,普拉提,2025-08-10,53,283.5,135,162,划船机,2025-08-10T09:32:47.620118
14292,281,动感单车,2025-10-23,37,469.2,119,147,杠铃,2025-10-23T09:32:47.620118
14293,281,跑步,2026-01-03,30,306.3,141,169,动感单车,2026-01-03T09:32:47.620118
14294,281,椭圆机,2025-10-27,119,1073.8,125,144,划船机,2025-10-27T09:32:47.620118
14295,281,力量训练,2025-12-03,37,315.3,114,142,史密斯机,2025-12-03T09:32:47.620118
14296,281,跑步,2025-11-29,112,1053.4,125,148,拳击沙袋,2025-11-29T09:32:47.620118
14297,281,动感单车,2025-11-05,80,868.2,147,171,划船机,2025-11-05T09:32:47.620118
14298,281,椭圆机,2026-01-05,87,793.0,135,145,哑铃,2026-01-05T09:32:47.620118
14299,281,普拉提,2025-10-05,29,142.5,119,141,椭圆机,2025-10-05T09:32:47.620118
14300,281,爬楼机,2026-01-03,69,822.2,125,136,史密斯机,2026-01-03T09:32:47.620118
14301,281,动感单车,2025-09-15,69,817.1,132,158,龙门架,2025-09-15T09:32:47.620118
14302,281,游泳,2025-09-18,37,430.2,130,152,杠铃,2025-09-18T09:32:47.620118
14303,281,力量训练,2025-09-14,107,825.9,145,159,史密斯机,2025-09-14T09:32:47.620118
14304,281,动感单车,2025-08-14,107,1204.5,114,129,龙门架,2025-08-14T09:32:47.620118
14305,281,爬楼机,2025-09-23,56,582.2,138,165,动感单车,2025-09-23T09:32:47.620118
14306,282,力量训练,2025-12-24,88,717.0,122,151,拳击沙袋,2025-12-24T09:32:47.620367
14307,282,跑步,2026-01-01,72,724.0,134,158,瑜伽垫,2026-01-01T09:32:47.620367
14308,282,爬楼机,2025-12-04,75,890.6,117,127,跑步机,2025-12-04T09:32:47.620367
14309,282,普拉提,2026-01-03,78,421.3,130,155,龙门架,2026-01-03T09:32:47.620367
14310,282,瑜伽,2025-12-06,92,363.4,147,173,动感单车,2025-12-06T09:32:47.620367
14311,282,划船机,2025-11-28,56,506.4,138,162,史密斯机,2025-11-28T09:32:47.620367
14312,282,爬楼机,2026-01-05,81,868.4,148,174,史密斯机,2026-01-05T09:32:47.620367
14313,282,力量训练,2025-11-30,25,219.6,128,155,跑步机,2025-11-30T09:32:47.620367
14314,282,游泳,2026-01-17,49,542.8,126,149,瑜伽垫,2026-01-17T09:32:47.620367
14315,282,瑜伽,2025-11-29,113,441.7,118,129,椭圆机,2025-11-29T09:32:47.620367
14316,282,游泳,2025-12-03,84,848.3,131,161,拳击沙袋,2025-12-03T09:32:47.620367
14317,282,普拉提,2025-12-06,52,255.4,137,157,杠铃,2025-12-06T09:32:47.620367
14318,282,瑜伽,2025-12-13,40,155.9,120,145,跑步机,2025-12-13T09:32:47.620367
14319,282,普拉提,2025-12-06,104,525.4,143,162,史密斯机,2025-12-06T09:32:47.620367
14320,282,瑜伽,2025-12-02,112,458.8,116,129,动感单车,2025-12-02T09:32:47.620367
14321,282,爬楼机,2026-01-03,61,610.1,144,155,杠铃,2026-01-03T09:32:47.620367
14322,282,拳击,2025-12-10,83,1076.9,148,165,瑜伽垫,2025-12-10T09:32:47.620367
14323,282,划船机,2026-01-02,62,657.4,141,163,跑步机,2026-01-02T09:32:47.620367
14324,282,划船机,2025-12-07,68,667.4,124,154,哑铃,2025-12-07T09:32:47.620367
14325,282,普拉提,2025-12-19,50,269.8,140,164,瑜伽垫,2025-12-19T09:32:47.620367
14326,282,跑步,2025-12-01,87,794.5,127,153,龙门架,2025-12-01T09:32:47.620367
14327,282,动感单车,2026-01-13,23,301.5,136,160,跑步机,2026-01-13T09:32:47.620367
14328,282,爬楼机,2025-12-29,84,958.5,138,165,划船机,2025-12-29T09:32:47.620367
14329,282,划船机,2025-11-30,33,335.7,146,164,瑜伽垫,2025-11-30T09:32:47.620367
14330,282,动感单车,2025-12-04,65,824.8,131,141,龙门架,2025-12-04T09:32:47.620367
14331,282,爬楼机,2026-01-16,113,1167.8,110,137,跑步机,2026-01-16T09:32:47.620367
14332,282,游泳,2026-01-16,26,314.2,148,162,拳击沙袋,2026-01-16T09:32:47.620367
14333,282,动感单车,2025-11-28,75,976.3,118,137,跑步机,2025-11-28T09:32:47.620367
14334,282,划船机,2026-01-10,96,945.4,140,151,史密斯机,2026-01-10T09:32:47.620367
14335,282,椭圆机,2026-01-13,96,791.0,114,131,史密斯机,2026-01-13T09:32:47.620367
14336,282,跑步,2026-01-12,117,1096.1,110,131,划船机,2026-01-12T09:32:47.620367
14337,282,普拉提,2025-12-24,101,552.1,143,172,椭圆机,2025-12-24T09:32:47.620367
14338,282,椭圆机,2026-01-17,58,543.5,117,135,椭圆机,2026-01-17T09:32:47.620367
14339,282,划船机,2025-12-27,51,465.7,150,169,哑铃,2025-12-27T09:32:47.620367
14340,282,爬楼机,2025-12-17,61,685.8,148,158,杠铃,2025-12-17T09:32:47.620367
14341,282,瑜伽,2025-12-30,86,353.9,136,162,椭圆机,2025-12-30T09:32:47.620367
14342,282,普拉提,2025-12-20,93,458.8,134,158,动感单车,2025-12-20T09:32:47.620367
14343,282,划船机,2025-12-16,109,1101.4,122,143,哑铃,2025-12-16T09:32:47.620367
14344,282,拳击,2026-01-15,60,788.6,134,150,椭圆机,2026-01-15T09:32:47.620367
14345,282,划船机,2025-12-30,28,262.4,137,151,拳击沙袋,2025-12-30T09:32:47.620367
14346,283,爬楼机,2025-08-26,23,258.6,135,160,史密斯机,2025-08-26T09:32:47.620614
14347,283,瑜伽,2025-10-06,63,240.0,125,137,划船机,2025-10-06T09:32:47.620614
14348,283,瑜伽,2025-12-25,71,261.7,150,163,龙门架,2025-12-25T09:32:47.620614
14349,283,动感单车,2025-12-04,109,1193.7,139,155,划船机,2025-12-04T09:32:47.620614
14350,283,划船机,2025-11-27,63,633.5,146,169,椭圆机,2025-11-27T09:32:47.620614
14351,283,拳击,2025-10-14,106,1304.9,112,140,划船机,2025-10-14T09:32:47.620614
14352,283,爬楼机,2026-01-05,78,863.3,114,131,哑铃,2026-01-05T09:32:47.620614
14353,283,爬楼机,2025-08-15,67,732.8,126,142,椭圆机,2025-08-15T09:32:47.620614
14354,283,拳击,2025-10-16,80,1102.2,113,126,动感单车,2025-10-16T09:32:47.620614
14355,283,拳击,2026-01-09,21,283.5,125,149,动感单车,2026-01-09T09:32:47.620614
14356,283,椭圆机,2026-01-05,80,746.3,119,137,划船机,2026-01-05T09:32:47.620614
14357,283,瑜伽,2025-11-16,108,470.7,137,150,动感单车,2025-11-16T09:32:47.620614
